user_id,signup_date,country,platform,acquisition_channel
2715,2026-06-03,India,Web,Direct
2716,2026-02-06,Germany,Android,Organic
2717,2026-02-23,India,Web,Organic
2718,2026-04-13,India,Web,Referral
2719,2026-05-29,UK,Web,Organic
2720,2026-02-07,UK,Web,Referral
2721,2026-06-23,India,Android,Direct
2722,2026-01-04,USA,Web,LinkedIn
2723,2026-02-26,UAE,Web,Referral
2724,2026-06-22,UAE,Web,Referral
2725,2026-01-20,USA,Web,Organic
2726,2026-01-17,UAE,iOS,Paid Search
2727,2026-04-29,India,Web,Paid Search
2728,2026-03-12,India,Web,Direct
2729,2026-01-04,Germany,Android,Organic
2730,2026-01-14,India,Web,Paid Search
2731,2026-01-03,UAE,iOS,Direct
2732,2026-03-21,UK,Web,LinkedIn
2733,2026-02-24,UAE,Web,Direct
2734,2026-05-12,India,iOS,Referral
2735,2026-04-30,UK,Android,Paid Search
2736,2026-01-24,UAE,iOS,Direct
2737,2026-06-11,Germany,Web,Organic
2738,2026-06-07,India,Web,Organic
2739,2026-03-23,UAE,Web,LinkedIn
2740,2026-05-27,UAE,Web,Referral
2741,2026-06-08,UAE,iOS,Direct
2742,2026-03-01,USA,Web,Direct
2743,2026-05-27,India,Web,Direct
2744,2026-02-18,India,iOS,Organic
2745,2026-03-04,USA,Web,LinkedIn
2746,2026-04-20,UK,iOS,LinkedIn
2747,2026-05-30,UAE,Web,Direct
2748,2026-06-01,India,Web,Paid Search
2749,2026-04-19,India,Android,Organic
2750,2026-03-17,India,Web,Direct
2751,2026-01-30,India,Web,Paid Search
2752,2026-02-27,UK,iOS,Referral
2753,2026-04-27,Germany,Android,Paid Search
2754,2026-06-08,India,Android,Paid Search
2755,2026-04-10,India,iOS,LinkedIn
2756,2026-01-19,India,Web,Paid Search
2757,2026-06-25,UAE,Android,LinkedIn
2758,2026-06-22,India,iOS,Organic
2759,2026-04-04,Germany,Web,Paid Search
2760,2026-04-23,USA,Android,Paid Search
2761,2026-05-26,Germany,Web,LinkedIn
2762,2026-03-04,Germany,Web,Paid Search
2763,2026-04-26,UAE,Android,Referral
2764,2026-04-23,UK,Web,LinkedIn
2765,2026-02-16,India,Web,LinkedIn
2766,2026-02-26,UAE,Web,Referral
2767,2026-04-28,Germany,iOS,Paid Search
2768,2026-02-14,India,Web,Paid Search
2769,2026-06-10,Germany,Web,Referral
2770,2026-05-25,India,iOS,Organic
2771,2026-01-04,Germany,Android,Direct
2772,2026-05-28,Germany,Web,Direct
2773,2026-02-16,USA,Android,Paid Search
2774,2026-05-23,USA,Android,Referral
2775,2026-02-16,UAE,iOS,Direct
2776,2026-03-19,USA,Web,Organic
2777,2026-05-04,Germany,Android,LinkedIn
2778,2026-03-16,USA,Web,Organic
2779,2026-04-13,UK,Web,Referral
2780,2026-05-17,UK,Web,Direct
2781,2026-03-31,USA,Android,Referral
2782,2026-05-24,UK,Web,Referral
2783,2026-03-10,USA,Web,Direct
2784,2026-03-02,UK,iOS,LinkedIn
2785,2026-05-18,India,Android,LinkedIn
2786,2026-02-19,UAE,iOS,Referral
2787,2026-01-03,UAE,Web,Referral
2788,2026-04-17,India,Web,Direct
2789,2026-04-23,India,iOS,Direct
2790,2026-04-04,UK,Web,LinkedIn
2791,2026-04-28,India,iOS,LinkedIn
2792,2026-03-22,India,Web,Organic
2793,2026-04-19,USA,Android,Direct
2794,2026-02-20,Germany,Web,LinkedIn
2795,2026-05-27,USA,Web,LinkedIn
2796,2026-06-19,Germany,Android,Organic
2797,2026-02-04,USA,Web,Direct
2798,2026-02-15,India,Web,Organic
2799,2026-06-03,USA,Android,Organic
2800,2026-03-10,USA,Web,LinkedIn
2801,2026-04-03,UAE,Web,LinkedIn
2802,2026-03-05,India,Web,Paid Search
2803,2026-06-14,USA,Web,LinkedIn
2804,2026-02-18,India,Web,Paid Search
2805,2026-05-29,UK,iOS,Organic
2806,2026-03-15,India,iOS,Organic
2807,2026-01-05,UK,Web,Direct
2808,2026-04-10,UK,Web,Organic
2809,2026-03-11,India,Android,Organic
2810,2026-03-31,UAE,Android,LinkedIn
2811,2026-01-04,UK,Web,Paid Search
2812,2026-05-06,USA,Android,LinkedIn
2813,2026-02-08,Germany,iOS,Direct
2814,2026-06-12,UAE,Web,Direct
2815,2026-05-09,USA,Web,Paid Search
2816,2026-01-24,India,Web,Referral
2817,2026-02-26,India,Android,LinkedIn
2818,2026-04-10,India,iOS,Paid Search
2819,2026-03-11,UK,iOS,Organic
2820,2026-02-10,India,Web,Paid Search
2821,2026-06-23,India,iOS,Organic
2822,2026-03-01,USA,Android,Direct
2823,2026-04-18,USA,Android,LinkedIn
2824,2026-02-26,UAE,Web,Organic
2825,2026-01-31,India,iOS,Organic
2826,2026-03-25,UAE,Web,Direct
2827,2026-06-01,UAE,iOS,Paid Search
2828,2026-02-05,USA,iOS,LinkedIn
2829,2026-06-07,India,Web,Paid Search
2830,2026-06-01,USA,Android,Direct
2831,2026-04-18,Germany,Web,LinkedIn
2832,2026-04-16,India,Android,Organic
2833,2026-06-07,Germany,Web,Organic
2834,2026-03-27,UAE,iOS,Referral
2835,2026-05-15,India,Android,Direct
2836,2026-06-12,UAE,Web,Organic
2837,2026-01-14,India,Web,Referral
2838,2026-04-30,India,Web,Paid Search
2839,2026-05-18,UAE,Web,Direct
2840,2026-03-21,USA,iOS,LinkedIn
2841,2026-05-24,Germany,iOS,Paid Search
2842,2026-04-16,USA,Android,Organic
2843,2026-03-11,India,Android,Organic
2844,2026-02-13,USA,Web,Referral
2845,2026-03-14,UK,iOS,Paid Search
2846,2026-02-14,USA,Android,Paid Search
2847,2026-04-17,USA,Web,Direct
2848,2026-03-25,Germany,Web,Paid Search
2849,2026-03-23,UAE,Web,LinkedIn
2850,2026-04-17,USA,Android,Organic
2851,2026-01-21,India,iOS,Organic
2852,2026-06-27,Germany,iOS,Paid Search
2853,2026-06-10,India,Web,LinkedIn
2854,2026-01-07,India,Android,Referral
2855,2026-03-11,India,Web,Direct
2856,2026-05-07,USA,iOS,Paid Search
2857,2026-05-23,UAE,Web,Paid Search
2858,2026-06-09,UAE,Web,Direct
2859,2026-05-28,Germany,Android,Paid Search
2860,2026-05-23,Germany,Android,Organic
2861,2026-06-25,India,Web,Organic
2862,2026-05-29,India,Web,LinkedIn
2863,2026-06-19,USA,Web,Direct
2864,2026-06-03,Germany,Web,Organic
2865,2026-04-30,UK,Web,Paid Search
2866,2026-05-08,UK,Android,LinkedIn
2867,2026-05-22,India,Android,Direct
2868,2026-02-26,USA,Web,Paid Search
2869,2026-06-14,UK,iOS,Direct
2870,2026-02-27,UK,Web,Paid Search
2871,2026-01-21,India,Web,Organic
2872,2026-03-23,Germany,Web,Organic
2873,2026-03-10,UK,iOS,Paid Search
2874,2026-05-11,India,Web,Paid Search
2875,2026-03-28,UK,Web,Direct
2876,2026-06-14,USA,Web,Organic
2877,2026-02-18,UK,Web,Paid Search
2878,2026-05-27,USA,Web,Organic
2879,2026-04-25,UK,Android,LinkedIn
2880,2026-03-30,Germany,iOS,Direct
2881,2026-03-26,India,Android,Organic
2882,2026-05-08,India,Web,Paid Search
2883,2026-05-20,India,Web,Organic
2884,2026-06-18,USA,Web,Paid Search
2885,2026-06-10,UK,Web,Organic
2886,2026-06-27,Germany,iOS,Referral
2887,2026-04-27,USA,Web,LinkedIn
2888,2026-05-07,UK,Web,Referral
2889,2026-03-12,Germany,iOS,Organic
2890,2026-03-27,India,Web,Paid Search
2891,2026-02-02,USA,Android,Referral
2892,2026-03-22,UAE,Web,Referral
2893,2026-06-01,UK,iOS,Organic
2894,2026-03-02,USA,Web,Direct
2895,2026-03-02,UK,Android,Paid Search
2896,2026-04-08,India,Web,Organic
2897,2026-01-28,UAE,iOS,Organic
2898,2026-02-12,UK,Web,Direct
2899,2026-06-18,USA,iOS,Organic
2900,2026-06-16,UAE,Web,Direct
2901,2026-03-27,Germany,Web,Paid Search
2902,2026-06-26,UAE,Android,Paid Search
2903,2026-01-17,UK,Android,LinkedIn
2904,2026-04-08,USA,Web,Organic
2905,2026-04-08,UK,Android,Paid Search
2906,2026-03-06,Germany,Web,Paid Search
2907,2026-03-15,USA,Android,Direct
2908,2026-03-26,UK,iOS,Referral
2909,2026-01-05,India,Web,Paid Search
2910,2026-01-02,UAE,Android,Organic
2911,2026-01-22,India,Android,Referral
2912,2026-04-22,USA,Web,Organic
2913,2026-02-26,India,Android,Organic
2914,2026-03-07,India,Web,Organic
2915,2026-03-15,India,Android,Referral
2916,2026-04-08,India,iOS,Paid Search
2917,2026-05-24,India,Web,Referral
2918,2026-04-22,Germany,iOS,LinkedIn
2919,2026-06-28,USA,iOS,Direct
2920,2026-05-05,USA,iOS,LinkedIn
2921,2026-06-16,USA,Web,Paid Search
2922,2026-03-27,India,Web,LinkedIn
2923,2026-03-17,Germany,Android,Direct
2924,2026-03-29,India,Web,Paid Search
2925,2026-06-17,India,Web,Paid Search
2926,2026-02-07,UK,iOS,Organic
2927,2026-02-28,India,Web,Direct
2928,2026-05-18,USA,iOS,Organic
2929,2026-04-09,UAE,iOS,Organic
2930,2026-03-04,USA,iOS,Referral
2931,2026-02-18,UAE,Web,Direct
2932,2026-02-01,India,Web,Paid Search
2933,2026-05-15,USA,Web,LinkedIn
2934,2026-01-21,India,Android,Direct
2935,2026-01-20,UAE,Web,Paid Search
2936,2026-06-03,India,Android,Referral
2937,2026-05-07,UK,iOS,Referral
2938,2026-03-09,USA,Android,Direct
2939,2026-04-20,UAE,Web,LinkedIn
2940,2026-04-26,Germany,Web,Direct
2941,2026-05-23,Germany,Android,Organic
2942,2026-04-30,USA,Web,Paid Search
2943,2026-03-20,USA,Web,Organic
2944,2026-04-26,India,Web,Paid Search
2945,2026-04-02,USA,Android,Direct
2946,2026-01-14,India,iOS,Paid Search
2947,2026-06-04,India,iOS,Organic
2948,2026-05-05,Germany,iOS,Organic
2949,2026-06-17,UK,Web,Paid Search
2950,2026-02-27,UAE,Android,Organic
2951,2026-01-28,India,Web,Paid Search
2952,2026-01-26,UK,Android,Direct
2953,2026-04-23,India,Web,Paid Search
2954,2026-03-07,India,Web,Referral
2955,2026-06-02,India,Web,Referral
2956,2026-05-11,UAE,Web,LinkedIn
2957,2026-02-13,UK,iOS,Organic
2958,2026-04-07,India,Web,Direct
2959,2026-02-11,USA,Web,Referral
2960,2026-01-06,India,Web,Organic
2961,2026-06-16,USA,iOS,Organic
2962,2026-06-29,Germany,Web,Organic
2963,2026-01-23,USA,iOS,LinkedIn
2964,2026-03-30,Germany,Web,Referral
2965,2026-05-03,Germany,Web,Paid Search
2966,2026-06-27,UAE,Web,Paid Search
2967,2026-06-20,USA,Android,Direct
2968,2026-05-27,Germany,iOS,Direct
2969,2026-02-20,UAE,Web,Referral
2970,2026-01-11,India,iOS,Referral
2971,2026-01-12,Germany,Android,Direct
2972,2026-03-15,USA,Web,LinkedIn
2973,2026-01-08,India,Android,Paid Search
2974,2026-06-01,UAE,Web,Organic
2975,2026-02-10,USA,Android,LinkedIn
2976,2026-06-13,UK,Web,Organic
2977,2026-03-26,UK,Web,Organic
2978,2026-03-13,USA,Web,Direct
2979,2026-02-24,UK,Android,Referral
2980,2026-05-17,UK,Android,Direct
2981,2026-02-16,USA,iOS,Paid Search
2982,2026-05-23,USA,Web,Direct
2983,2026-06-25,UK,Web,Paid Search
2984,2026-04-14,UAE,Web,LinkedIn
2985,2026-02-11,UAE,Web,Paid Search
2986,2026-03-01,Germany,Web,Organic
2987,2026-01-12,India,Android,Paid Search
2988,2026-05-10,India,iOS,LinkedIn
2989,2026-01-07,UAE,Web,Organic
2990,2026-03-21,USA,iOS,Referral
2991,2026-05-11,India,Android,Organic
2992,2026-04-19,India,iOS,Organic
2993,2026-01-03,India,iOS,Referral
2994,2026-01-27,USA,Android,Direct
2995,2026-04-24,India,Android,Paid Search
2996,2026-04-17,UAE,Web,Referral
2997,2026-02-09,UAE,Web,Direct
2998,2026-06-10,Germany,Android,LinkedIn
2999,2026-05-09,UAE,Web,LinkedIn
3000,2026-01-08,India,Web,Organic
3001,2026-04-11,UK,Web,Paid Search
3002,2026-06-09,Germany,iOS,Paid Search
3003,2026-05-04,UK,Android,Paid Search
3004,2026-06-25,Germany,Web,Direct
3005,2026-04-17,USA,Web,Paid Search
3006,2026-04-11,India,Android,Organic
3007,2026-01-04,USA,Web,Direct
3008,2026-04-20,India,Web,Referral
3009,2026-01-19,UK,Android,Direct
3010,2026-02-01,India,Web,Referral
3011,2026-05-17,India,Web,Organic
3012,2026-01-12,Germany,iOS,Referral
3013,2026-05-19,India,Web,Referral
3014,2026-02-15,Germany,Android,Organic
3015,2026-04-29,India,Web,Paid Search
3016,2026-01-16,India,Web,Paid Search
3017,2026-05-09,Germany,Web,Referral
3018,2026-03-04,UK,Web,Organic
3019,2026-04-19,USA,Android,Referral
3020,2026-04-29,India,Android,Organic
3021,2026-01-21,UK,Android,Paid Search
3022,2026-06-07,USA,Web,Organic
3023,2026-01-13,UK,iOS,Organic
3024,2026-06-11,UAE,Web,Paid Search
3025,2026-01-04,Germany,Android,Organic
3026,2026-06-05,USA,iOS,Paid Search
3027,2026-04-12,Germany,Web,Direct
3028,2026-02-28,USA,Web,Referral
3029,2026-05-08,USA,Web,Referral
3030,2026-01-27,India,iOS,Direct
3031,2026-03-10,UAE,Android,Direct
3032,2026-01-25,Germany,Web,Direct
3033,2026-05-11,India,Web,Organic
3034,2026-04-07,India,Web,Referral
3035,2026-01-25,India,Android,Direct
3036,2026-05-28,India,Web,Direct
3037,2026-06-11,Germany,Web,Referral
3038,2026-06-03,Germany,Web,Organic
3039,2026-05-06,UAE,iOS,Direct
3040,2026-05-13,India,Web,Paid Search
3041,2026-01-09,USA,iOS,Paid Search
3042,2026-04-26,UK,Web,Paid Search
3043,2026-06-27,Germany,Web,Paid Search
3044,2026-05-14,UK,Web,Organic
3045,2026-03-01,India,Web,Paid Search
3046,2026-06-21,UK,Web,Direct
3047,2026-05-01,Germany,Web,Paid Search
3048,2026-05-19,USA,iOS,Referral
3049,2026-06-24,USA,Web,Direct
3050,2026-04-18,India,Web,Referral
3051,2026-04-18,USA,Android,Paid Search
3052,2026-05-11,USA,iOS,Referral
3053,2026-03-17,India,iOS,Organic
3054,2026-01-30,UAE,Android,Organic
3055,2026-01-21,India,Web,LinkedIn
3056,2026-06-05,India,Android,Direct
3057,2026-06-10,India,Web,LinkedIn
3058,2026-06-12,India,Web,Organic
3059,2026-06-29,UK,Web,Paid Search
3060,2026-02-03,India,Web,Organic
3061,2026-02-10,India,Web,Referral
3062,2026-02-20,Germany,Web,Organic
3063,2026-06-24,UK,Web,Direct
3064,2026-03-23,UK,Web,Organic
3065,2026-02-27,UAE,Web,Organic
3066,2026-03-16,USA,Web,Paid Search
3067,2026-01-23,India,Web,Organic
3068,2026-06-25,USA,Web,LinkedIn
3069,2026-05-08,India,iOS,Direct
3070,2026-05-30,USA,Web,Organic
3071,2026-01-17,India,Android,Paid Search
3072,2026-03-10,USA,Android,Direct
3073,2026-04-18,UK,Web,LinkedIn
3074,2026-05-19,UAE,iOS,Direct
3075,2026-04-04,India,Web,Organic
3076,2026-01-15,UK,Web,Organic
3077,2026-04-01,Germany,Android,Organic
3078,2026-06-12,USA,Web,Paid Search
3079,2026-02-02,India,Android,LinkedIn
3080,2026-05-05,UAE,iOS,Organic
3081,2026-01-16,Germany,Web,Referral
3082,2026-06-11,UK,Web,Organic
3083,2026-03-07,USA,Web,Direct
3084,2026-06-17,Germany,Web,Organic
3085,2026-06-05,Germany,Web,Organic
3086,2026-02-16,UK,iOS,Referral
3087,2026-06-16,UAE,Web,Organic
3088,2026-05-28,India,Web,Paid Search
3089,2026-05-04,USA,Web,Paid Search
3090,2026-01-01,India,Android,Direct
3091,2026-03-28,India,Web,Referral
3092,2026-05-08,UAE,Web,Referral
3093,2026-03-08,India,Android,Direct
3094,2026-01-04,USA,Web,Direct
3095,2026-06-02,UK,Web,LinkedIn
3096,2026-02-16,UAE,Android,Referral
3097,2026-02-07,UAE,Android,Referral
3098,2026-05-23,Germany,Web,Paid Search
3099,2026-01-21,India,Web,Direct
3100,2026-02-26,USA,iOS,LinkedIn
3101,2026-04-27,Germany,Web,Organic
3102,2026-06-30,UAE,Android,Organic
3103,2026-02-15,UK,Web,Organic
3104,2026-05-22,Germany,Web,Organic
3105,2026-05-25,India,Web,Organic
3106,2026-02-08,UK,iOS,Paid Search
3107,2026-05-17,UAE,Android,Organic
3108,2026-04-09,India,iOS,Referral
3109,2026-03-18,USA,Android,Organic
3110,2026-04-25,Germany,Web,Organic
3111,2026-05-14,USA,Web,Paid Search
3112,2026-05-31,India,Android,Direct
3113,2026-04-01,India,Android,Paid Search
3114,2026-04-08,UK,Android,Paid Search
3115,2026-04-30,India,Android,Referral
3116,2026-02-15,USA,Web,Organic
3117,2026-02-07,UK,Web,Paid Search
3118,2026-05-22,USA,Android,Organic
3119,2026-04-10,UK,Web,Referral
3120,2026-03-13,UAE,Web,LinkedIn
3121,2026-02-04,India,iOS,LinkedIn
3122,2026-05-27,India,Web,Organic
3123,2026-01-30,UK,Android,LinkedIn
3124,2026-03-19,USA,Web,Organic
3125,2026-03-25,USA,Android,Organic
3126,2026-04-23,USA,iOS,Paid Search
3127,2026-01-25,Germany,iOS,Referral
3128,2026-06-17,India,Web,Organic
3129,2026-03-29,India,Web,Referral
3130,2026-01-14,India,Web,Direct
3131,2026-06-03,USA,Web,Organic
3132,2026-04-12,UAE,iOS,Paid Search
3133,2026-05-30,USA,Web,Organic
3134,2026-06-25,UK,Web,Paid Search
3135,2026-03-24,Germany,Web,Organic
3136,2026-04-20,Germany,iOS,Direct
3137,2026-06-28,India,Web,Paid Search
3138,2026-05-11,UAE,Android,LinkedIn
3139,2026-06-19,UK,iOS,Organic
3140,2026-01-19,India,Android,Direct
3141,2026-01-28,UAE,Android,Direct
3142,2026-06-22,USA,Web,LinkedIn
3143,2026-03-12,India,Android,Direct
3144,2026-03-04,UK,Web,Organic
3145,2026-03-14,USA,Android,Paid Search
3146,2026-05-04,India,Android,Referral
3147,2026-04-29,UAE,Web,Referral
3148,2026-05-01,India,Web,Direct
3149,2026-01-19,USA,Web,Organic
3150,2026-06-24,India,iOS,Organic
3151,2026-05-22,Germany,Web,Organic
3152,2026-04-30,UAE,Web,Direct
3153,2026-06-15,India,Web,Direct
3154,2026-06-30,UAE,Web,Referral
3155,2026-03-02,UAE,Android,Referral
3156,2026-06-13,UAE,Android,Referral
3157,2026-06-17,UK,Web,Referral
3158,2026-01-30,UK,Web,Organic
3159,2026-01-09,India,Web,LinkedIn
3160,2026-03-05,India,Web,Paid Search
3161,2026-06-10,USA,Android,Referral
3162,2026-04-30,UK,Web,Organic
3163,2026-02-21,UAE,Web,LinkedIn
3164,2026-03-30,USA,Android,Direct
3165,2026-05-22,UAE,Android,Referral
3166,2026-02-22,USA,Web,LinkedIn
3167,2026-03-19,India,Web,Referral
3168,2026-02-10,India,Web,Referral
3169,2026-03-09,Germany,iOS,Paid Search
3170,2026-01-08,UAE,Android,LinkedIn
3171,2026-01-02,USA,Web,Paid Search
3172,2026-04-15,India,Web,LinkedIn
3173,2026-05-05,UK,Android,Referral
3174,2026-04-20,Germany,iOS,LinkedIn
3175,2026-03-27,India,Android,LinkedIn
3176,2026-06-18,USA,Web,Referral
3177,2026-04-30,UK,Web,Direct
3178,2026-05-07,UK,Web,Paid Search
3179,2026-01-16,UK,Web,Direct
3180,2026-03-03,Germany,iOS,LinkedIn
3181,2026-04-23,India,Web,Organic
3182,2026-06-25,India,Web,Direct
3183,2026-06-07,Germany,Android,Referral
3184,2026-01-12,USA,Web,Direct
3185,2026-02-04,India,iOS,LinkedIn
3186,2026-01-11,UK,Web,Organic
3187,2026-03-05,UK,Android,Paid Search
3188,2026-02-19,UAE,Web,Referral
3189,2026-05-29,India,Android,Direct
3190,2026-03-10,USA,Web,LinkedIn
3191,2026-02-17,India,Web,Paid Search
3192,2026-01-20,USA,iOS,LinkedIn
3193,2026-04-11,USA,Web,Referral
3194,2026-06-21,UAE,Web,Organic
3195,2026-06-10,India,Android,Organic
3196,2026-05-17,India,Android,Paid Search
3197,2026-03-09,UAE,Web,Organic
3198,2026-02-04,USA,Web,Organic
3199,2026-03-06,UAE,Web,Organic
3200,2026-01-08,UK,Web,Direct
3201,2026-02-14,UAE,Android,Organic
3202,2026-03-28,India,iOS,Organic
3203,2026-06-24,India,Web,Organic
3204,2026-06-17,India,Android,Paid Search
3205,2026-03-17,India,iOS,Referral
3206,2026-03-17,UAE,iOS,Organic
3207,2026-06-23,Germany,Web,Referral
3208,2026-02-16,USA,Web,LinkedIn
3209,2026-01-15,India,iOS,Paid Search
3210,2026-04-15,India,Web,Referral
3211,2026-05-27,India,Web,Referral
3212,2026-01-26,India,Web,Organic
3213,2026-02-21,UAE,Web,LinkedIn
3214,2026-04-03,UAE,Web,Direct
3215,2026-05-30,India,iOS,Referral
3216,2026-01-21,India,Web,Paid Search
3217,2026-02-20,India,Web,Direct
3218,2026-02-07,India,iOS,Paid Search
3219,2026-01-20,USA,Web,Organic
3220,2026-06-06,India,Web,Paid Search
3221,2026-06-28,UAE,Android,LinkedIn
3222,2026-05-12,UK,Web,Direct
3223,2026-02-24,Germany,Android,Paid Search
3224,2026-04-02,Germany,Android,Organic
3225,2026-01-28,USA,Web,Referral
3226,2026-01-04,India,Web,Direct
3227,2026-05-30,UK,Android,Organic
3228,2026-03-17,USA,Web,Direct
3229,2026-06-22,India,Android,Paid Search
3230,2026-03-08,UK,iOS,LinkedIn
3231,2026-03-27,Germany,Web,Referral
3232,2026-06-11,UAE,Web,Paid Search
3233,2026-04-01,India,Web,LinkedIn
3234,2026-04-15,India,Web,Direct
3235,2026-01-01,UAE,iOS,Paid Search
3236,2026-03-13,India,Android,Paid Search
3237,2026-03-28,USA,Android,Organic
3238,2026-06-15,USA,Web,Organic
3239,2026-01-06,India,Android,LinkedIn
3240,2026-06-02,Germany,Android,Organic
3241,2026-05-25,UAE,Android,LinkedIn
3242,2026-03-02,India,Web,Paid Search
3243,2026-01-12,USA,Android,Direct
3244,2026-01-06,USA,iOS,Organic
3245,2026-01-27,UK,Web,Organic
3246,2026-05-16,Germany,Android,Organic
3247,2026-05-04,USA,Web,Direct
3248,2026-04-16,Germany,Web,Paid Search
3249,2026-04-03,UAE,Android,Organic
3250,2026-04-19,USA,Web,Direct
3251,2026-04-09,Germany,Android,Direct
3252,2026-06-17,USA,iOS,Direct
3253,2026-05-22,India,Web,Organic
3254,2026-02-04,UK,Web,Paid Search
3255,2026-06-25,UK,Android,LinkedIn
3256,2026-03-25,India,iOS,Paid Search
3257,2026-02-25,Germany,Android,Organic
3258,2026-06-26,India,Android,Organic
3259,2026-05-21,India,Web,Direct
3260,2026-02-18,Germany,Web,Organic
3261,2026-02-15,UAE,Android,LinkedIn
3262,2026-04-23,India,Web,Paid Search
3263,2026-05-16,UK,Web,LinkedIn
3264,2026-02-12,UK,Android,LinkedIn
3265,2026-05-28,India,Android,Paid Search
3266,2026-05-04,Germany,iOS,Paid Search
3267,2026-04-07,UK,Web,LinkedIn
3268,2026-03-31,UK,iOS,Paid Search
3269,2026-02-08,UK,iOS,LinkedIn
3270,2026-03-26,UK,Android,LinkedIn
3271,2026-06-26,India,Android,Referral
3272,2026-03-03,India,Web,Paid Search
3273,2026-04-16,UK,Android,Organic
3274,2026-04-17,USA,Android,LinkedIn
3275,2026-02-23,India,Web,Organic
3276,2026-05-06,UK,Web,Direct
3277,2026-01-09,USA,Android,Direct
3278,2026-03-29,India,Web,Organic
3279,2026-02-06,India,Web,Organic
3280,2026-02-18,India,Web,Paid Search
3281,2026-02-10,UK,Web,Direct
3282,2026-01-17,India,Web,Paid Search
3283,2026-03-29,UAE,Web,Paid Search
3284,2026-01-21,UK,Android,LinkedIn
3285,2026-02-20,UK,iOS,Organic
3286,2026-02-28,India,iOS,Paid Search
3287,2026-06-16,UAE,Web,Organic
3288,2026-02-10,USA,iOS,Referral
3289,2026-02-08,Germany,iOS,Organic
3290,2026-05-21,Germany,iOS,Referral
3291,2026-01-11,UK,Web,Direct
3292,2026-05-27,UAE,Web,Referral
3293,2026-05-19,India,Android,LinkedIn
3294,2026-03-18,India,iOS,Organic
3295,2026-05-07,India,iOS,Paid Search
3296,2026-02-15,USA,iOS,Organic
3297,2026-02-14,India,Web,Referral
3298,2026-01-01,India,Android,Organic
3299,2026-06-17,Germany,Web,Organic
3300,2026-04-18,India,iOS,Organic
3301,2026-01-19,India,Android,Paid Search
3302,2026-03-17,India,Android,Referral
3303,2026-03-13,UK,Web,Referral
3304,2026-04-19,UK,Web,Organic
3305,2026-01-12,UAE,iOS,LinkedIn
3306,2026-06-10,UK,Android,Paid Search
3307,2026-02-14,USA,iOS,Referral
3308,2026-03-31,USA,Web,Direct
3309,2026-04-13,Germany,Web,Paid Search
3310,2026-01-08,USA,iOS,Organic
3311,2026-06-02,UK,iOS,Referral
3312,2026-04-01,India,Android,Direct
3313,2026-06-23,India,Web,Referral
3314,2026-03-28,India,Android,Direct
3315,2026-06-07,USA,Web,LinkedIn
3316,2026-06-24,USA,iOS,Referral
3317,2026-06-26,UK,Android,Referral
3318,2026-06-24,India,Web,Paid Search
3319,2026-03-25,UK,Web,Referral
3320,2026-03-23,Germany,Android,Referral
3321,2026-05-26,UK,iOS,LinkedIn
3322,2026-03-09,USA,Web,Paid Search
3323,2026-06-10,USA,Web,Organic
3324,2026-05-07,Germany,iOS,LinkedIn
3325,2026-06-13,USA,Android,LinkedIn
3326,2026-03-23,USA,Web,Direct
3327,2026-05-27,India,Android,Paid Search
3328,2026-06-05,India,Web,Organic
3329,2026-06-17,UK,Web,Organic
3330,2026-03-25,India,Web,LinkedIn
3331,2026-04-23,Germany,Android,Organic
3332,2026-03-17,India,Web,Direct
3333,2026-05-02,Germany,Android,Organic
3334,2026-05-23,UAE,Web,Direct
3335,2026-02-10,India,Android,LinkedIn
3336,2026-06-16,Germany,Android,Direct
3337,2026-01-02,UAE,iOS,Organic
3338,2026-01-29,UAE,Android,Referral
3339,2026-04-15,India,iOS,Organic
3340,2026-02-20,USA,Android,Organic
3341,2026-03-16,India,Web,Paid Search
3342,2026-01-10,UK,Web,LinkedIn
3343,2026-05-22,UK,iOS,Organic
3344,2026-02-20,USA,Web,Direct
3345,2026-04-28,USA,Web,Organic
3346,2026-05-01,UK,Web,Paid Search
3347,2026-02-08,India,Web,Organic
3348,2026-01-28,USA,iOS,LinkedIn
3349,2026-01-03,India,Web,Organic
3350,2026-03-25,UK,Android,Direct
3351,2026-06-04,UAE,Android,Referral
3352,2026-04-27,Germany,Android,Direct
3353,2026-01-02,UAE,Web,Organic
3354,2026-04-03,UAE,Web,Paid Search
3355,2026-06-15,USA,Android,LinkedIn
3356,2026-05-11,UK,Android,Direct
3357,2026-05-24,India,Android,Paid Search
3358,2026-04-04,UK,Web,Direct
3359,2026-02-09,USA,iOS,Organic
3360,2026-01-02,Germany,Android,LinkedIn
3361,2026-03-22,UK,Web,Paid Search
3362,2026-06-18,UAE,iOS,Organic
3363,2026-01-12,India,Android,Paid Search
3364,2026-06-12,Germany,iOS,Direct
3365,2026-03-06,USA,Web,Direct
3366,2026-02-24,India,iOS,Paid Search
3367,2026-02-14,India,Android,Direct
3368,2026-04-11,USA,iOS,Referral
3369,2026-03-03,India,Android,LinkedIn
3370,2026-02-18,India,iOS,Organic
3371,2026-05-07,India,iOS,Referral
3372,2026-06-02,India,iOS,Organic
3373,2026-01-23,UAE,Web,Organic
3374,2026-06-01,USA,Web,Referral
3375,2026-02-07,India,Web,Direct
3376,2026-01-28,India,Web,Referral
3377,2026-01-21,India,Web,Direct
3378,2026-04-17,UAE,Web,Direct
